sha256,format,detected_format,decryption,bytes,classification,classification_reason,read_status,sheet_count,visible_sheet_count,apparent_cells,sample_nonempty,sample_numeric,sample_formulas,sheet_names,sample_text,seconds,error,canonical_url,local_path
6fe891c447e88ed7e7fe1afa8ce56e00c13d7c7f62f25b93619e8d318c762ad8,XLS,XLS,,62976,published_data,Located in a published-data area,readable,1,1,2548,246,50,0,Table 18.2 - Outstanding,Table A.18.2 Credit Advanced to Irish Resident Private Households for House Purchase - Securitised Loans Serviced by Irish Resident Credit Institutions | Total | Principal Dwellings | Buy-to-let | Floating Rate | Fixed Rate | Floating Rate | Standard Variable and up to 1 year fixed | Tracker | Over 1 and up to 3 years | Over 3 and up to 5 years | Over 5 years,0.0,,https://www.centralbank.ie/docs/default-source/statistics/data-and-analysis/credit-and-banking-statistics/private-household-credit-and-deposits/private-household-credit-and-deposits-data/table-a-18-2-credit-house-purchase-securitised-loans.xls?sfvrsn=4fa1b21d_96,files\www.centralbank.ie\_long\00e2e49dd5ff1adfaf267daf\table-a-18-2-credit-house-purchase-securitised-loans__q-46422.xls
41513ea6d872233c58863c808efbf7c85decf18254819e476f8ea21cda852712,XLS,XLS,,2258944,published_data,Located in a published-data area,readable,4,4,5424,943,559,0,Table A.18 | Table A.18 - Outstanding | Table A.18 - Transactions | Table A.18 Growth Rates,Table A.18 Credit Advanced to and Deposits from Irish Private Households | Total Lending | Lending for House Purchase | Other Personal | Floating Rate | Fixed Rate | Finance for investment | Finance for Other Purposes | Standard Variable | Tracker | Up to 1 year fixed | Over 1 and up to 3 years || Table A.18 Credit Advanced to and Deposits from Irish Private Households | Total Lending | Lending for House Purchase | Other Personal | Floating Rate | Fixed Rate | Finance for investment | Finance for Other Purposes | Standard Variable | Tracker | Up to 1 year fixed | Over 1 and up to 3 years || Table A.18 Credit Advanced to and Deposits from Irish Private Households | Total Lending | Lending for House Purchase | Other Personal | Floating Rate | Fixed Rate | Finance for investment | Finance for Other Purposes | Standard Variable | Tracker | Up to 1 year fixed | Over 1 and up to 3 years || Table A.18 Credit Advanced to and Deposits from Irish Private Households | Total Lending | Lending for House Purchase | Other Personal | Floating Rate | Fixed Rate | Finance for investment | Finance for Other Purposes | Standard Variable | Tracker | Up to 1 year fixed | Over 1 and up to 3 years,0.047,,https://www.centralbank.ie/docs/default-source/statistics/data-and-analysis/credit-and-banking-statistics/private-household-credit-and-deposits/private-household-credit-and-deposits-data/table-a-18-credit-deposits-irish-private-households.xls?sfvrsn=a8a2b21d_94,files\www.centralbank.ie\_long\002d5ce84ef2acc7947d47d8\table-a-18-credit-deposits-irish-private-households__q-26c6a0.xls
8e9123b88fec3048e42ff365ecec512a5dfaada2f75c522b185daa2076ff4130,XLS,XLS,,97792,published_data,Located in a published-data area,readable,2,2,6600,346,251,0,Table B.3 | Table B.3 Historic Rates,Table B.3 Official and selected interest rates | Eurosystem Official Interest Rates | Interbank Market | Clearing Banks' Prime Rates | Per cent per annum | Marginal lending facility | Deposit facility | Main refinancing operations | €STR * | Eonia (overnight) ** | 1 month Euribor | 3 month Euribor || Table B.3 Official and selected interest rates | Eurosystem Official Interest Rates | Interbank Market | Clearing Banks' Prime Rates | Per cent per annum | Marginal lending facility | Deposit facility | Main refinancing operations | €STR * | Eonia (overnight) ** | 1 month Euribor | 3 month Euribor,0.016,,https://www.centralbank.ie/docs/default-source/statistics/data-and-analysis/credit-and-banking-statistics/retail-interest-rates/data/ie_table_b-3_official_and_selected_interest_rates.xls?sfvrsn=1d1ddd1d_206,files\www.centralbank.ie\_long\9b807ac136b58ff16ad7398d\ie_table_b-3_official_and_selected_interest_rates__q-5cb0a986.xls
caf7b7b02a9c6518cb6e731c72d416ef573e69876e048a42da48bc97437e009c,XLS,XLS,,272384,published_data,Located in a published-data area,readable,1,1,1960,271,242,0,Sheet1,USD | JPY | DKK | GBP | SEK | CHF | ISK | NOK | BGN | CYP | CZK | EEK,0.0,,https://www.centralbank.ie/docs/default-source/statistics/interest-rates-exchange-rates/exchange-rates/annual-averages-2001-present.xls?sfvrsn=faa4d61d_24,files\www.centralbank.ie\_long\b672fe3358f281749cd2e8c8\annual-averages-2001-present__q-4382432aea__u-b672fe3358f2.xls
aee65b62fdb5263330ef435a4deec35232f976a8554de5085ee9ccd28b093740,XLS,XLS,,999936,published_data,Located in a published-data area,readable,2,2,55368,746,690,0,EUR Reference Rates | IEP equivalents,US dollar | Japanese yen | Cyprus pound | Czech koruna | Danish krone | Estonian kroon | Pound sterling | Hungarian forint | Lithuanian litas | Latvian lats | Maltese lira | Polish zloty || US dollar | Japanese yen | Cyprus pound | Czech koruna | Danish krone | Estonian kroon | Pound sterling | Hungarian forint | Lithuanian litas | Latvian lats | Maltese lira | Polish zloty,0.031,,https://www.centralbank.ie/docs/default-source/statistics/interest-rates-exchange-rates/exchange-rates/fxra0507.xls?sfvrsn=99a4d61d_4,files\www.centralbank.ie\_long\c485e9670f2c763e2262cc6b\fxra0507__q-231186714b__u-c485e9670f2c.xls
d84ebee8324355caad55384a01451d356fc055fa7c73f05b66d4d27a54785fde,XLS,XLS,,1478144,published_data,Located in a published-data area,readable,2,2,92340,654,598,0,EUR Reference Rates | IEP equivalents,US dollar | Japanese yen | Greek drachma | Danish krone | Pound sterling | Swedish krona | Swiss franc | Icelandic krona | Norwegian krone | Bulgarian lev | Cyprus pound | Czech koruna || US dollar | Japanese yen | Greek drachma | Danish krone | Pound sterling | Swedish krona | Swiss franc | Icelandic krona | Norwegian krone | Bulgarian lev | Cyprus pound | Czech koruna,0.047,,https://www.centralbank.ie/docs/default-source/statistics/interest-rates-exchange-rates/exchange-rates/fxra9904.xls?sfvrsn=8da4d61d_4,files\www.centralbank.ie\_long\2aeadd47ea49c91e4e471b45\fxra9904__q-b71237f65f__u-2aeadd47ea49.xls
642648528e09ebe39f4de576c4bc84db9e213824dc91fb7cd1e3b69f291ea472,XLS,XLS,,5263872,published_data,Located in a published-data area,readable,2,2,207252,558,506,0,EUR Reference Rates | IEP equivalents,US dollar/ Dollar SAM | Japanese Yen/ Yen na Seapáine | Bulgarian lev/Lev na Bulgáire | Czech Koruna/ Koruna na Seice | Danish krone/ Coróin na Danmhairge | Estonian Kroon/ Kroon na hEastóine | Israeli Shekel/ Shekel Iosraelach | Pound Sterling/ Punt Steirling | Hungarian Forint/ Forint na hUngáire | Lithuanian Litas/ Litas na Liotuáine | Latvian lats/ Lats na Laitvia | Polish Zloty/ Zloty na Polainne || US dollar/ Dollar SAM | Japanese Yen/ Yen na Seapáine | Bulgarian lev/Lev na Bulgáire | Czech Koruna/ Koruna na Seice | Danish krone/ Coróin na Danmhairge | Estonian Kroon/ Kroon na hEastóine | Israeli Shekel/ Shekel Iosraelach | Pound Sterling/ Punt Steirling | Hungarian Forint/ Forint na hUngáire | Lithuanian Litas/ Litas na Liotuáine | Latvian lats/ Lats na Laitvia | Polish Zloty/ Zloty na Polainne,0.14,,https://www.centralbank.ie/docs/default-source/statistics/interest-rates-exchange-rates/exchange-rates/fxrates.xls?sfvrsn=96a4d61d_4031,files\www.centralbank.ie\_long\7c5621ccf3be5af9cbab5c51\fxrates__q-1279ed449d__u-7c5621ccf3be.xls
634be6bc74784ebda9eaa2b2d1ce4e7e6f61c6645309176b86f6a04197cd2f3e,XLS,XLS,,1969152,published_data,Located in a published-data area,readable,1,1,114149,303,288,0,Sheet1,Date | USD | GBP | DEM | FRF | NLG | BEF | DKK | ITL | GRD | ESP | PTE,0.063,,https://www.centralbank.ie/docs/default-source/statistics/interest-rates-exchange-rates/exchange-rates/ieprates-1979-1988.xls?sfvrsn=80a4d61d_6,files\www.centralbank.ie\_long\2ed630337ff9698d6a153851\ieprates-1979-1988__q-ea85d84abf__u-2ed630337ff9.xls
13487db38fa7b9d7d8ddb4c0510e78cf03469b18144c3a91ced310a1d9f6f3a5,XLS,XLS,,72192,published_data,Located in a published-data area,readable,1,1,1620,328,273,0,Sheet1,USD | JPY | DKK | GBP | SEK | CHF | ISK | NOK | BGN | CYP | CZK | EEK,0.015,,https://www.centralbank.ie/docs/default-source/statistics/interest-rates-exchange-rates/exchange-rates/monthly-averages-2001-2004.xls?sfvrsn=87a4d61d_4,files\www.centralbank.ie\_long\f038746b6f96a40268998e89\monthly-averages-2001-2004__q-3c856971bb__u-f038746b6f96.xls
b51820b59d6e2f1f1cc881429467947a2880484725e183aec631ec6a98e85922,XLS,XLS,,261632,published_data,Located in a published-data area,readable,1,1,13120,321,264,0,Sheet1,USD | JPY | BGN | CYP | CZK | DKK | EEK | ILS | GBP | HUF | LTL | LVL,0.0,,https://www.centralbank.ie/docs/default-source/statistics/interest-rates-exchange-rates/exchange-rates/monthly-averages-2005-present.xls?sfvrsn=500ca71d_236,files\www.centralbank.ie\_long\62dba529972efd2e59d8a596\monthly-averages-2005-present__q-ab76cfac63__u-62dba529972e.xls
fb201e0521a0566fee9226b5f32cca3a58e4766d4d3ec26749b443d135c8be54,XLS,XLS,,26112,published_data,Located in a published-data area,readable,1,1,259,138,90,0,Past 5 days,US dollar | Dollar SAM | Japanese yen | Yen na Seapáine | Bulgarian lev | Lev na Bulgáire | Czech koruna | Koruna na Seice | Danish krone | Coróin na Danmhairge | Estonian kroon | Kroon na hEastóine,0.0,,https://www.centralbank.ie/docs/default-source/statistics/interest-rates-exchange-rates/exchange-rates/past-5-days.xls?sfvrsn=81c6a51d_3805,files\www.centralbank.ie\_long\77a7d5e8816b3159632adb7d\past-5-days__q-be78955877__u-77a7d5e8816b.xls
5f0b0d8015a90005e4ae3f6a571d95e77fab9c72ebd7a09a02f6837e48a05ccf,XLS,XLS,,1688064,published_data,Located in a published-data area,readable,2,2,9371,645,538,0,Appendix2_Primary Table 13 | Appendix3_Development Table 13,2009@2013 All cover | 2009@2013 Comprehensive cover | Category | Earned Premium Income | Exposure | Total Paid | Estimated Cost | Cost | No. of Claims | No. of Large Claims | Surplus/ Deficit per policy | Total Surplus/ Deficit || Development Tables 2006-2013 | Comprehensive Cover | Year | Dev. Year | Premium Income (€) | Exposure (Years) | Cost Paid (€) | Estimated Cost (€) | Total Cost (€) | Surplus/ Deficit (€) | Costs settled (%) | Average premium (€),0.032,,https://www.centralbank.ie/docs/default-source/statistics/statistical-publications/private-motor-insurance-statistics/private-motor-insurance-data/gns-6-2-3-5-1-pri-mot.xls?sfvrsn=ed8bd71d_8,files\www.centralbank.ie\_long\f9fe8b1cba4ea79b08c80f23\gns-6-2-3-5-1-pri-mot__q-5c4cd7c0c8__u-f9fe8b1cba4e.xls
795770d03d0ae92bc87ea44a571cc9486f79994b3e56920899e193557d072c7e,XLS,XLS,,73728,regulatory_reporting_template,Located under reporting requirements,readable,3,3,912,125,39,0,Cover | OIR | NIR,"Monthly Interest Rate Return (IRM) | Format | Code | Oustanding Amounts | OIR | New Business | NIR || OIR FORMAT: OUTSTANDING AMOUNTS | Volume (EUR thousands), no decimal places | Rates (per cent), maximum of two decimal places | Cell not reported | Sector | Type of instrument | Original maturity | Row code | Outstanding amount (€'000s) | Interest rate (%) | Of which equity-linked (€'000s) | to households2 || NIR FORMAT: NEW BUSINESS | Volume (EUR thousands), no decimal places | Rates (per cent), maximum of two decimal places | Cell not reported | Sector | Type of instrument | Period of initial rate fixation / Original maturity | Row code | Amount of new business (€'000s) | Interest rate (%) | Of which collateral- ised/ guaranteed (€'000s) | Interest rate (%)",0.0,,https://www.centralbank.ie/docs/default-source/statistics/statistical-reporting-requirements/credit-institutions/reporting-requirements-(june-2010---november-2014)/irm2.xls?sfvrsn=64c3d61d_4,files\www.centralbank.ie\_long\b0840e41c1b9e6578db8080a\irm2__q-269c422148__u-b0840e41c1b9.xls
d551eaafcc112c662e402d1c1659972ddff4a4de996e9478ee799eeb350dc67c,XLS,XLS,,385024,regulatory_reporting_template,Located under reporting requirements,readable,9,9,9424,458,130,0,Cover | IEC | INC | OEC | ONC | RWC | SCC | IPC | IRC,"RECLASSIFICATION ADJUSTMENTS FORM 2010 (RC1) | First reporting: reference June 2010 | Format | Code | Monthly | Balance Sheet Reclassifications - Irish Resident Euro | IEC | Balance Sheet Reclassifications - Irish Resident Non- Euro | INC | Balance Sheet Reclassifications - Other Euro Area Member State Resident Euro | OEC | Balance Sheet Reclassifications - Other Euro Area Member State Resident Non-Euro || IEC - Balance Sheet Reclassifications - Irish Resident Euro | Monthly | Irish resident Euro | Euro 000 | 1. Total | 2. MFIs | 3. General government | 4. Other sectors | 2.1 of which credit institutions | 3.1 Central government | 3.2 Other general government | 4.1 Other financial intermediaries || INC - Balance Sheet Reclassifications - Irish Resident Non- Euro | Monthly | Irish resident Non-Euro | Euro 000 | 1. Total | 2. MFIs | 3. General government | 4. Other sectors | 2.1 of which credit institutions | 3.1 Central government | 3.2 Other general government | 4.1 Other financial intermediaries || OEC - Balance Sheet Reclassifications - Other Euro Area Member State Resident Euro | Monthly | OMUM Euro | Euro 000 | 1. Total | 2. MFIs | 3. General government | 4. Other sectors | 2.1 of which credit institutions | 3.1 Central government | 3.2 Other general government | 4.1 Other financial intermediaries || ONC - Balance Sheet Reclassifications - Other Euro Area Member State Resident Non-Euro | Monthly | OMUM Non-Euro | Euro 000 | 1. Total | 2. MFIs | 3. General government | 4. Other sectors | 2.1 of which credit institutions | 3.1 Central government | 3.2 Other general government | 4.1 Other financial intermediaries || RWC - Balance Sheet Reclassifications - Rest of World Resident, all currency | Monthly | Euro | Non-Euro | Euro 000 | 1. Total | 2. MFI | Non-MFI | 1. Total | 2. MFI | Non-MFI | 2.1 of which credit institutions || SCC- Reclassifications - Securitisation activities | Monthly | Euro 000 | BALANCE SHEET ITEMS | Irish resident | OMUM | 1. General government | 2. Other resident sectors | 3. General government | 1.1 . Other General Government | 2.1 Other financial intermediaries | 2.2 Insurance corporations and pension funds || IPC - Reclassifications Sector - Analysis of Selected Liabilities and Assets | Quarterly | Euro 000 | Domestic | OMUM | 1. Other General Government | 2. Other General Government | 1.1 of which Local Government | 2.1 State Government | 2.2 Local Government | 2.3 Social Security Funds | LIABILITIES || IRC - Reclassifications- Interest rate reset | Quarterly | Euro 000 | Irish resident Euro | OMUM Euro | 1. Non-financial corporations | 2. Households | 3. Non-financial corporations | 4. Households | ASSETS | Loans | 1. Loans with an original maturity over 1 year",0.015,,https://www.centralbank.ie/docs/default-source/statistics/statistical-reporting-requirements/credit-institutions/reporting-requirements-(june-2010---november-2014)/rc1.xls?sfvrsn=a7ccd61d_4,files\www.centralbank.ie\_long\e3f05333bc5b9ea3f4094387\rc1__q-7511be84fc__u-e3f05333bc5b.xls
302c9b86bb1e0cd4d6b3fc50f33bbb3077f26ba6b1eaaab3c3c9b8c44d2f556c,XLS,XLS,,69632,regulatory_reporting_template,Located under reporting requirements,readable,1,1,2716,189,46,0,RC2 Sigma Rules,Note: These rules should be used as a general guide only. These rules have not been put on the Excel Reporting Templates as there can be valid reasons why they  | Rule Number | Return Code | Format Code | Target Return Code | Target Format Code | Item To Item Rule Type | Comparator | Equation Side | Element Type | Format Code | Row Position,0.0,,https://www.centralbank.ie/docs/default-source/statistics/statistical-reporting-requirements/credit-institutions/reporting-requirements-(june-2010---november-2014)/rc2-in-house-validations.xls?sfvrsn=32f6a71d_10,files\www.centralbank.ie\_long\912bf983cfd76400ddc24803\rc2-in-house-validations__q-5c9860f027__u-912bf983cfd7.xls
d75c124d8ef27f9930f3f054d9ab6a3f911e1887fe5182c921e6c06afe224322,XLS,XLS,,1346048,regulatory_reporting_template,Located under reporting requirements,readable,17,17,14064,887,269,0,Cover | BSO | IES | INS | OES | ONS | RWS | REQ | MVT | LAM | OBS | MSC | QSC | QSA | QCO | QCU | IRR,"Residents Offices Return 2010 (RS1) | First reporting: reference June 2010 | Format | Code | Monthly | Balance Sheet Overview | BSO | Balance Sheet - Irish Resident Euro | IES | Balance Sheet - Irish Resident Non- Euro | INS | Balance Sheet - Other Monetary Union Member State Resident, Euro || BSO - Balance Sheet Overview | Monthly | Eur 000 | Irish residents | OMUM residents | ROW residents | 7. Total | 1. Euro | 2. Non-euro | 3. Euro | 4. Non-euro | 5. Euro || IES - Balance Sheet - Irish Resident Euro | Monthly | Irish resident Euro | Euro 000 | 1. Total | 2. MFIs | 3. General government | 4. Other sectors | 2.1 of which credit institutions | 3.1 Central government | 3.2 Other general government | 4.1 Other financial intermediaries || INS - Balance Sheet - Irish Resident Non- Euro | Monthly | Irish resident Non-Euro | Euro 000 | 1. Total | 2. MFIs | 3. General government | 4. Other sectors | 2.1 of which credit institutions | 3.1 Central government | 3.2 Other general government | 4.1 Other financial intermediaries || OES - Balance Sheet - Other Monetary Union Member State Resident, Euro | Monthly | OMUM Euro | Euro 000 | 1. Total | 2. MFIs | 3. General government | 4. Other sectors | 2.1 of which credit institutions | 3.1 Central government | 3.2 Other general government | 4.1 Other financial intermediaries || ONS - Balance Sheet - Other Monetary Union Member State Resident, non-Euro | Monthly | OMUM Non-Euro | Euro 000 | 1. Total | 2. MFIs | 3. General government | 4. Other sectors | 2.1 of which credit institutions | 3.1 Central government | 3.2 Other general government | 4.1 Other financial intermediaries || RWS - Balance Sheet - Rest of World Resident, All currency | Monthly | Euro | Non-Euro | Euro 000 | 1. Total | 2. MFI | 3. General Government | 4. Other sectors | 1. Total | 2. MFI | 3. General Government || REQ - Reserves Requirement Calculation | Monthly | Euro | Irish Residents | Other MUMs | 7. ROW | 8. Not Allocated | 9. Reserve Base (1. + 2.1 + 2.2 + 3. + 4. + 5.1 + 5.2 + 6. + 7. + 8.) | 10. Reserve Ratio | 11. Reserve Requirement | 1. MFIs other than CIs subject to RR, ECB and NCBs | Non-MFIs || MVT - Market Value & Transactions of Selected Assets | Monthly | All data to be reported at market value. | All currencies | Euro 000 | 1. Irish Resident | 2. OMUM residents | 3. ROW residents | 10 | 20 | 30 | ASSETS || LAM - Amortisation of Loans to Irish Residents | Monthly | Euro 000 | Irish Residents | 1. Euro | 2. Non-euro | 10 | 20 | 1. Non-financial corporations | 2. Households | 2.1 Lending for House Purchase | 2.2 Consumption || OBS - Off-Balance-Sheet | Monthly | Irish residents | OMOM | ROW | 7. Total | Euro 000 | 1. Euro | 2. non-euro | 3. Euro | 4. non-euro | 5. Euro || MSC - Securitisation activities | Monthly | Euro 000 | BALANCE SHEET ITEMS | Irish resident | OMUM | 1. General government | 2. Other resident sectors | 3. General government | 1.1 . Other General Government | 2.1 Other financial intermediaries | 2.2 Insurance corporations and pension funds || QSC - Serviced Securitised Loans - by location of Financial Vehicle Corporations | Quarterly | Euro 000 | 1.Total (IE Residents + OMUM Residents +ROW Residents | Irish resident | OMUM | 2. General government | 3. Other resident sectors | 4. General government | 5. Other resident sectors | 3.1 Other financial intermediaries | 3.2 Insurance corporations and pension funds || QSA - Sector Analysis of Selected Liabilities and Assets | Quarterly | Euro 000 | Domestic | OMUM | 1. Other General Government | 2. Other General Government | 1.1 of which Local Government | 2.1 State Government | 2.2 Local Government | 2.3 Social Security Funds | LIABILITIES || QCO - Country Breakdown | QUARTERLY | Euro 000 | Other MUMs and other EU Member States | 1. Austria | 2. Belgium | 3. Bulgaria | 4. Cyprus | 5. Czech Republic | 6. Denmark | 7. Estonia | 8. Finland || QCU - Currency Breakdown | QUARTERLY | Euro 000 | EU currencies other than the euro | 1. Euro | 2. Total | 3",0.016,,https://www.centralbank.ie/docs/default-source/statistics/statistical-reporting-requirements/credit-institutions/reporting-requirements-(june-2010---november-2014)/rs1.xls?sfvrsn=b3ccd61d_6,files\www.centralbank.ie\_long\1cd6c51c2941957ca1a56611\rs1__q-5eff01d113__u-1cd6c51c2941.xls
